time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2020-06-14T18:52:50.760Z,58.2721667,-154.7983333,14.69,-0.59,ml,6,219,0.1112,0.16,av,av62179546,2020-06-18T20:11:44.090Z,80 km NNW of Karluk. Alaska,earthquake,1.69,1.46,175,4,reviewed,av,av
2020-06-14T18:45:29.700Z,35.0631667,-118.9275,14.26,1.96,ml,27,56,0.1021,0.21,ci,ci39479416,2020-06-15T13:56:07.500Z,13km N of Grapevine. CA,earthquake,0.42,0.76,0.14,27,reviewed,ci,ci
2020-06-14T18:45:26.680Z,38.2005,-117.8862,6.8,0.8,ml,14,108.44,26,0.05,nn,nn00748516,2020-06-14T18:49:32.446Z,28 km SE of Mina. Nevada,earthquake,,1,,,automatic,nn,nn
2020-06-14T18:42:23.932Z,61.2641,-146.78,14.9,0.8,ml,,,,0.81,ak,ak0207mu6fca,2020-06-15T03:49:08.707Z,27 km WNW of Valdez. Alaska,earthquake,,1.3,,,reviewed,ak,ak
2020-06-14T18:41:50.450Z,38.1748,-117.8637,7.2,1.5,ml,14,91.2,48,0.08,nn,nn00748513,2020-06-14T18:47:14.771Z,32 km SE of Mina. Nevada,earthquake,,0.7,,,automatic,nn,nn
2020-06-14T18:40:50.410Z,35914,-117.7056667,9.94,0.87,ml,23,63,0.05619,0.1,ci,ci39479408,2020-06-18T19:16:46.445Z,18km E of Little Lake. CA,earthquake,0.13,0.27,171,9,reviewed,ci,ci
2020-06-14T18:39:20.300Z,52.3256667,-174.1636667,7.14,-0.55,ml,7,77,0.02392,0.24,av,av70902479,2020-06-18T20:14:46.580Z,14 km N of Atka. Alaska,earthquake,0.66,1.13,269,7,reviewed,av,av
2020-06-14T18:37:42.442Z,24.8151,123.2261,10,4.6,mb,,85,397,0.39,us,us6000abrd,2020-06-14T19:26:40.040Z,44 km NNE of Yonakuni. Japan,earthquake,5.2,1.9,114,23,reviewed,us,us
2020-06-14T18:37:21.526Z,60.5695,-150.92,0,2,ml,,,,0.65,ak,ak0207mu5e1j,2020-06-14T18:55:44.668Z,9 km WNW of Sterling. Alaska,earthquake,,0.4,,,automatic,ak,ak
2020-06-14T18:30:21.000Z,40.7261667,-112.0808333,8.61,0.08,md,7,149,0.02737,0.04,uu,uu60396517,2020-06-15T21:28:25.850Z,2 km NE of Magna. Utah,earthquake,0.82,1.55,114,3,reviewed,uu,uu
2020-06-14T18:24:23.880Z,40726,-112067,14.71,0.7,md,8,135,0.02875,0.1,uu,uu60396512,2020-06-16T20:21:16.620Z,3 km ENE of Magna. Utah,earthquake,1.54,2.8,147,5,reviewed,uu,uu
2020-06-14T18:15:11.278Z,24.8797,123.1795,10,4.8,mb,,95,438,0.9,us,us6000abr4,2020-06-14T19:19:50.040Z,49 km NNE of Yonakuni. Japan,earthquake,5.2,1.9,62,79,reviewed,us,us
2020-06-14T18:14:56.530Z,54.1165,-165.97,3.86,-1.32,ml,4,176,0.009354,0.08,av,av70902489,2020-06-18T20:27:55.460Z,12 km W of Akutan. Alaska,earthquake,0.54,0.56,212,4,reviewed,av,av
2020-06-14T18:12:34.580Z,17.9485,-66825,10,3.33,md,23,188,0.0604,0.14,pr,pr2020166018,2020-06-14T19:29:18.040Z,5 km S of Indios. Puerto Rico,earthquake,0.5,0.42,0.21,22,reviewed,pr,pr
2020-06-14T18:11:29.990Z,38.8131676,-122.8105011,2.68,1.03,md,24,47,0.01022,0.03,nc,nc73409026,2020-06-14T20:17:03.220Z,6km NW of The Geysers. CA,earthquake,0.22,0.55,0.04,5,automatic,nc,nc
2020-06-14T18:10:55.140Z,58.1796667,-155.3333333,1.78,-0.04,ml,7,122,0.03055,0.07,av,av62179531,2020-06-18T20:21:20.760Z,85 km NW of Karluk. Alaska,earthquake,0.36,0.56,346,8,reviewed,av,av
2020-06-14T18:06:01.890Z,27792,53382,10.85,5.1,mww,,39,3.8,0.73,us,us6000abr2,2020-06-14T19:02:02.520Z,55 km ENE of Mohr. Iran,earthquake,7.2,4.3,98,10,reviewed,us,us
2020-06-14T18:03:31.950Z,38.1725,-117.9118,13.5,0.9,ml,15,97.85,53,0.2,nn,nn00748508,2020-06-14T18:31:33.039Z,29 km SE of Mina. Nevada,earthquake,,1.5,,,automatic,nn,nn
2020-06-14T17:56:44.580Z,33.5915,-116.8046667,6.48,0.17,ml,16,94,0.03393,0.09,ci,ci39479392,2020-06-16T04:37:55.443Z,13km WNW of Anza. CA,earthquake,0.23,0.42,63,2,reviewed,ci,ci
2020-06-14T17:55:09.680Z,38.1548,-118.0087,1.5,1.1,ml,11,141.87,43,0.12,nn,nn00748507,2020-06-14T18:04:12.960Z,27 km SSE of Mina. Nevada,earthquake,,13,,,automatic,nn,nn
2020-06-14T17:54:19.100Z,44.2895,-115.0403333,5.3,1.78,ml,9,88,856,0.23,mb,mb80437709,2020-06-16T16:38:51.370Z,11 km NW of Stanley. Idaho,earthquake,0.61,1.94,169,6,reviewed,mb,mb
2020-06-14T17:49:29.582Z,64931,-147.3887,15.6,1.4,ml,,,,0.76,ak,ak0207mtmjmr,2020-06-14T18:00:18.957Z,11 km ESE of Fox. Alaska,earthquake,,0.2,,,automatic,ak,ak
2020-06-14T17:45:44.560Z,58.2576667,-155.3128333,4.23,-1.01,ml,4,194,0.04849,0.2,av,av70902459,2020-06-18T20:02:38.750Z,92 km NW of Karluk. Alaska,earthquake,1.55,1.86,26,4,reviewed,av,av
2020-06-14T17:44:23.830Z,38193,-117.7438,8.5,1,ml,13,104.17,48,0.01,nn,nn00748505,2020-06-14T17:56:52.184Z,38 km SE of Mina. Nevada,earthquake,,2.9,,,automatic,nn,nn
2020-06-14T17:30:32.980Z,36.7395,-121344,7.71,0.87,md,19,107,0.07634,0.07,nc,nc73409016,2020-06-16T22:56:03.199Z,6km SSW of Tres Pinos. CA,earthquake,0.25,0.88,304,13,reviewed,nc,nc
2020-06-14T17:29:41.440Z,54.1258333,-165.9845,3.62,-0.99,ml,6,99,0.01167,0.18,av,av70902454,2020-06-18T19:57:32.660Z,13 km W of Akutan. Alaska,earthquake,0.34,0.68,135,5,reviewed,av,av
2020-06-14T17:28:38.915Z,24.8809,123.2744,10,4.6,mb,,77,476,0.9,us,us6000abqq,2020-06-14T17:47:02.040Z,53 km NNE of Yonakuni. Japan,earthquake,4.9,1.9,72,58,reviewed,us,us
2020-06-14T17:28:35.620Z,33.2276667,-116.7361667,11.21,0.72,ml,36,40,0.02067,0.16,ci,ci39479384,2020-06-18T19:09:15.116Z,3km ESE of Lake Henshaw. CA,earthquake,0.18,0.46,64,14,reviewed,ci,ci
2020-06-14T17:28:06.228Z,64.1507,-147.5057,4,1.2,ml,,,,0.67,ak,ak0207mthzsh,2020-06-14T17:34:12.092Z,50 km WSW of Harding-Birch Lakes. Alaska,earthquake,,0.3,,,automatic,ak,ak
2020-06-14T17:22:21.388Z,60.1604,-141.1137,0,1.3,ml,,,,0.83,ak,ak0207mtgqo3,2020-06-14T17:34:11.501Z,103 km NW of Yakutat. Alaska,earthquake,,0.3,,,automatic,ak,ak
2020-06-14T17:17:55.950Z,38169,-118.0012,4.5,1.2,ml,13,122.68,0.04,0.07,nn,nn00748500,2020-06-14T17:37:33.333Z,26 km SSE of Mina. Nevada,earthquake,,0.8,,,automatic,nn,nn
2020-06-14T17:11:13.780Z,45.0766667,-112.4066667,10.51,0.94,ml,9,150,303,0.16,mb,mb80437694,2020-06-15T17:25:08.630Z,23 km SE of Dillon. Montana,earthquake,0.73,1.68,83,4,reviewed,mb,mb
2020-06-14T17:08:09.000Z,38.7970009,-122.8153305,3.37,0.56,md,13,90,0.01292,0.02,nc,nc73409006,2020-06-14T18:28:02.497Z,6km WNW of The Geysers. CA,earthquake,0.36,0.7,0.06,4,automatic,nc,nc
2020-06-14T17:03:28.350Z,38.1432,-118015,0.2,1.5,ml,19,107.78,38,0.13,nn,nn00748497,2020-06-14T17:19:15.644Z,28 km SSE of Mina. Nevada,earthquake,,5.5,,,automatic,nn,nn
2020-06-14T17:01:20.600Z,33.6003333,-116.8066667,6.74,0.49,ml,21,49,0.03614,0.18,ci,ci39479368,2020-06-15T13:59:12.620Z,13km WNW of Anza. CA,earthquake,0.32,0.64,128,11,reviewed,ci,ci
2020-06-14T16:55:41.430Z,35.7123333,-117.5083333,10.25,0.5,ml,8,165,0.1261,0.07,ci,ci39479352,2020-06-15T13:58:27.469Z,11km WSW of Searles Valley. CA,earthquake,0.37,0.73,145,7,reviewed,ci,ci
2020-06-14T16:55:29.040Z,38.1992,-117812,4.2,0.6,ml,9,97.28,24,0.07,nn,nn00748496,2020-06-14T17:04:30.891Z,33 km SE of Mina. Nevada,earthquake,,6.4,,,automatic,nn,nn
2020-06-14T16:55:12.110Z,37.7481667,-122.5235,12.33,1.03,md,23,167,0.06075,0.11,nc,nc73409001,2020-06-15T20:00:05.519Z,3km NW of San Francisco Zoo. CA,earthquake,0.32,0.56,0.21,21,reviewed,nc,nc
2020-06-14T16:52:43.730Z,17.9561,-66.9631,6,2.79,md,20,195,0.0822,0.11,pr,pr2020166016,2020-06-14T17:11:45.155Z,6 km WSW of Guánica. Puerto Rico,earthquake,0.39,0.23,0.32,13,reviewed,pr,pr
2020-06-14T16:52:23.879Z,36.20116667,-96.9775,5.64,1.42,ml,79,33,0,0.21,ok,ok2020lqtj,2020-06-15T16:36:30.464Z,5 km WSW of Glencoe. Oklahoma,earthquake,,0.5,0.15,8,reviewed,ok,ok
2020-06-14T16:49:04.938Z,59.9093,-152.2279,61,1.8,ml,,,,0.47,ak,ak0207mt123e,2020-06-14T17:00:46.636Z,26 km WNW of Anchor Point. Alaska,earthquake,,0.5,,,automatic,ak,ak
2020-06-14T16:46:09.190Z,19.1235,-67.7288,39,3.36,md,8,253,0.7801,0.56,pr,pr2020166017,2020-06-14T17:35:40.787Z,93 km NE of Punta Cana. Dominican Republic,earthquake,3.36,15.43,0.16,6,reviewed,pr,pr
2020-06-14T16:43:22.175Z,62.2332,-148.5883,42.7,1.1,ml,,,,0.51,ak,ak0207mszt5i,2020-06-14T16:47:49.166Z,49 km N of Chickaloon. Alaska,earthquake,,1.4,,,automatic,ak,ak
2020-06-14T16:42:11.210Z,38.833168,-122.8180008,1.57,0.56,md,16,57,0.01156,0.01,nc,nc73408996,2020-06-14T18:01:03.293Z,8km NW of The Geysers. CA,earthquake,0.27,0.57,,1,automatic,nc,nc
2020-06-14T16:40:10.640Z,35627,-117.4255,10.73,0.96,ml,14,159,0.05027,0.14,ci,ci37278692,2020-06-18T18:43:27.612Z,16km S of Searles Valley. CA,earthquake,0.33,0.42,69,3,reviewed,ci,ci
2020-06-14T16:40:08.690Z,36.0943333,-118.0431667,1.41,1.24,ml,25,71,151,0.19,ci,ci39479336,2020-06-18T18:45:46.989Z,10km WNW of Coso Junction. CA,earthquake,0.23,1,148,13,reviewed,ci,ci
2020-06-14T16:37:54.800Z,33.5908333,-116.8073333,6.42,0.83,ml,41,41,0.0362,0.16,ci,ci39479328,2020-06-14T16:48:35.730Z,13km WNW of Anza. CA,earthquake,0.2,0.44,131,25,reviewed,ci,ci
2020-06-14T16:35:13.330Z,38158,-117.9683,10.1,0.6,ml,11,132.04,54,0.06,nn,nn00748494,2020-06-14T16:55:31.720Z,28 km SSE of Mina. Nevada,earthquake,,5.6,,,automatic,nn,nn
2020-06-14T16:29:25.550Z,35.9626667,-117.3368333,4.03,1,ml,17,122,0.08371,0.13,ci,ci39479312,2020-06-14T16:48:39.400Z,22km N of Trona. CA,earthquake,0.38,0.72,137,10,reviewed,ci,ci
2020-06-14T16:27:58.110Z,38.1785,-117.8943,10.8,1.3,ml,19,78.17,28,0.09,nn,nn00748490,2020-06-14T16:31:13.858Z,30 km SE of Mina. Nevada,earthquake,,0.7,,,automatic,nn,nn
2020-06-14T16:26:48.840Z,44.3155,-115.1855,7.18,2.48,ml,11,83,937,0.25,mb,mb80437674,2020-06-16T14:38:27.170Z,22 km WNW of Stanley. Idaho,earthquake,0.78,1.77,177,8,reviewed,mb,mb
2020-06-14T16:26:31.440Z,38.1632,-118.0222,5.5,1.7,ml,23,93.62,28,0.08,nn,nn00748487,2020-06-14T16:30:16.493Z,26 km SSE of Mina. Nevada,earthquake,,0.7,,,automatic,nn,nn
2020-06-14T16:26:02.200Z,58.51,-154.4296667,7.3,-0.2,ml,7,201,0.06455,0.3,av,av70902439,2020-06-18T19:47:57.580Z,102 km WNW of Aleneva. Alaska,earthquake,2.55,1.29,175,6,reviewed,av,av
2020-06-14T16:23:26.646Z,66.3348,-157.4098,3.9,0.8,ml,,,,0.97,ak,ak0207msvj6g,2020-06-14T16:30:24.646Z,62 km S of Shungnak. Alaska,earthquake,,0.5,,,automatic,ak,ak
2020-06-14T16:22:41.860Z,17.9321,-66.9358,13,2.5,md,17,220,0.0711,0.16,pr,pr2020166014,2020-06-14T16:48:00.811Z,5 km SW of Guánica. Puerto Rico,earthquake,0.51,0.26,0.38,10,reviewed,pr,pr
2020-06-14T16:22:16.267Z,38.1751,-117.7931,4.1,2.1,ml,27,47.79,63,0.1597,nn,nn00748484,2020-06-15T02:17:11.890Z,36 km SE of Mina. Nevada,earthquake,,1.5,0.49,8,reviewed,nn,nn
2020-06-14T16:18:46.730Z,38.1092,-118.0835,0.5,1.7,ml,22,117.25,0.05,0.2,nn,nn00748481,2020-06-14T16:23:16.823Z,31 km S of Mina. Nevada,earthquake,,14.8,,,automatic,nn,nn
2020-06-14T16:18:42.180Z,17.9388,-66.7976,9,2.64,md,19,195,0.0893,0.15,pr,pr2020166015,2020-06-14T16:47:07.371Z,6 km SSE of Indios. Puerto Rico,earthquake,0.53,0.63,0.17,11,reviewed,pr,pr
2020-06-14T16:05:51.100Z,38.1585,-118.0317,4.6,0.7,ml,12,145.05,23,0.03,nn,nn00748479,2020-06-14T16:19:51.885Z,26 km SSE of Mina. Nevada,earthquake,,1.5,,,automatic,nn,nn
2020-06-14T16:02:48.566Z,-23.5657,69.6006,10,5,mb,,59,13044,0.73,us,us6000abps,2020-06-14T17:22:54.040Z,770 km ESE of Port Mathurin. Mauritius,earthquake,11,1.8,69,67,reviewed,us,us
2020-06-14T15:56:49.180Z,38.0982,-118.26,0,1.2,ml,8,231.01,278,0.16,nn,nn00748478,2020-06-14T16:07:11.182Z,35 km SSW of Mina. Nevada,earthquake,,14.2,,,automatic,nn,nn
2020-06-14T15:54:00.770Z,37.6238333,-119.0455,0.62,0.27,md,5,152,0.01941,0.03,nc,nc73408981,2020-06-15T17:41:50.111Z,6km WSW of Mammoth Lakes. CA,earthquake,0.42,0.84,58,5,reviewed,nc,nc
2020-06-14T15:50:30.560Z,51.6685,-177422,18.55,0.75,ml,5,338,0.1475,0.16,av,av70902379,2020-06-18T18:25:08.880Z,59 km WSW of Adak. Alaska,earthquake,4.33,2.03,258,5,reviewed,av,av
2020-06-14T15:48:52.130Z,35.9613333,-117.3408333,2.29,1.09,ml,28,57,0.08433,0.16,ci,ci39479272,2020-06-18T18:21:58.190Z,22km N of Trona. CA,earthquake,0.21,0.45,122,8,reviewed,ci,ci
2020-06-14T15:45:45.070Z,38.1702,-118.0037,24.6,0.9,ml,11,125.66,24,0.05,nn,nn00748474,2020-06-14T15:50:11.744Z,26 km SSE of Mina. Nevada,earthquake,,1.7,,,automatic,nn,nn
2020-06-14T15:39:49.400Z,38.1235,-118091,7,1.4,ml,15,121.72,63,0.19,nn,nn00748472,2020-06-14T15:46:55.029Z,29 km S of Mina. Nevada,earthquake,,17.5,,,automatic,nn,nn
2020-06-14T15:35:33.990Z,38.2222,-117.7437,2.6,1,ml,11,118.28,42,0.03,nn,nn00748470,2020-06-14T15:40:31.805Z,36 km ESE of Mina. Nevada,earthquake,,1.1,,,automatic,nn,nn
2020-06-14T15:30:00.200Z,37.5785,-118.8513333,2.56,1.28,md,24,99,0.02107,0.05,nc,nc73408976,2020-06-15T23:53:02.932Z,13km ESE of Mammoth Lakes. CA,earthquake,0.25,0.42,148,20,reviewed,nc,nc
2020-06-14T15:28:49.200Z,36.0383333,-120.6015,3.58,1.07,md,32,108,0.03071,0.06,nc,nc73408971,2020-06-16T21:39:04.720Z,22km NW of Parkfield. CA,earthquake,0.25,0.42,206,12,reviewed,nc,nc
2020-06-14T15:28:20.950Z,54.1196667,-165.9711667,5.44,-0.58,ml,11,60,0.006809,0.24,av,av70902384,2020-06-18T18:28:41.020Z,12 km W of Akutan. Alaska,earthquake,0.37,0.56,163,11,reviewed,av,av
2020-06-14T15:26:58.870Z,38148,-118.0002,10.3,1.4,ml,18,107.69,35,0.12,nn,nn00748461,2020-06-14T15:31:12.770Z,28 km SSE of Mina. Nevada,earthquake,,1.3,,,automatic,nn,nn
2020-06-14T15:15:37.720Z,38.8139992,-122.8241653,2.09,1.14,md,25,49,0.006449,0.03,nc,nc73408966,2020-06-14T16:39:04.856Z,7km NW of The Geysers. CA,earthquake,0.2,0.33,0.16,6,automatic,nc,nc
2020-06-14T15:12:07.910Z,38.1893,-117.8785,8.9,1.2,ml,20,89.82,23,0.08,nn,nn00748457,2020-06-14T15:23:34.458Z,30 km SE of Mina. Nevada,earthquake,,1.2,,,automatic,nn,nn
2020-06-14T15:11:23.850Z,36.86316667,-97454,7.65,1.85,ml,45,93,0.1502705118,0.27,ok,ok2020lqqb,2020-06-15T16:25:29.784Z,6 km N of Nardin. Oklahoma,earthquake,,1,0.28,8,reviewed,ok,ok
2020-06-14T15:09:18.541Z,39.3895,40736,10,4.5,mb,,31,654,0.66,us,us6000abpe,2020-06-14T16:03:22.040Z,18 km ESE of Yedisu. Turkey,earthquake,3.7,1.9,72,56,reviewed,us,us
2020-06-14T15:07:20.300Z,52.0841667,-176.2235,3.9,0.4,ml,6,282,0.02925,0.33,av,av70902374,2020-06-18T18:21:05.390Z,36 km NE of Adak. Alaska,earthquake,1.3,1.64,181,6,reviewed,av,av
2020-06-14T15:07:05.880Z,38.1705,-117.9137,7.2,1,ml,12,101.92,35,0.11,nn,nn00748453,2020-06-14T15:13:11.606Z,29 km SE of Mina. Nevada,earthquake,,1.4,,,automatic,nn,nn
2020-06-14T15:05:04.820Z,35.9623333,-117335,3.52,1.05,ml,30,60,0.08266,0.14,ci,ci39479256,2020-06-18T18:05:40.280Z,22km N of Trona. CA,earthquake,0.19,0.49,64,8,reviewed,ci,ci
2020-06-14T15:00:13.030Z,20.0516667,-155504,3.52,1.76,md,35,173,0.2544,0.17,hv,hv71557662,2020-06-15T22:49:36.440Z,4 km SW of Honokaa. Hawaii,earthquake,0.52,0.91,56,16,reviewed,hv,hv
2020-06-14T14:56:04.540Z,58.1683333,-155355,-0.24,-1.23,ml,5,126,0.04415,0.06,av,av70902364,2020-06-18T18:08:58.490Z,85 km NW of Karluk. Alaska,earthquake,0.35,4.44,91,4,reviewed,av,av
2020-06-14T14:53:47.830Z,38.1788,-117.9948,1.6,1.2,ml,14,88.01,24,0.09,nn,nn00748448,2020-06-14T15:06:12.404Z,25 km SSE of Mina. Nevada,earthquake,,1,,,automatic,nn,nn
2020-06-14T14:51:56.210Z,38171,-117.7605,1.2,1.4,ml,10,114.65,64,0.34,nn,nn00748447,2020-06-14T14:55:12.331Z,39 km SE of Mina. Nevada,earthquake,,14.4,,,automatic,nn,nn
2020-06-14T14:48:40.950Z,33.1023333,-116.6313333,15.97,0.54,ml,19,79,0.03547,0.17,ci,ci39479240,2020-06-16T04:24:00.970Z,4km NW of Julian. CA,earthquake,0.32,0.54,108,5,reviewed,ci,ci
2020-06-14T14:47:34.427Z,-3.1193,125.9385,60.55,4.9,mb,,60,3777,0.49,us,us6000abpa,2020-06-14T15:46:25.040Z,257 km WNW of Ambon. Indonesia,earthquake,6.3,7.7,128,19,reviewed,us,us
2020-06-14T14:43:08.290Z,23.3871,70.3817,10,5.1,mb,,40,11175,0.65,us,us6000abp7,2020-06-18T17:12:02.647Z,10 km NNE of Bhach?u. India,earthquake,9.1,1.8,36,252,reviewed,us,us
2020-06-14T14:38:58.050Z,38154,-117.9825,9.1,1.7,ml,22,102.51,43,0.12,nn,nn00748442,2020-06-14T14:52:36.578Z,28 km SSE of Mina. Nevada,earthquake,,0.9,,,automatic,nn,nn
2020-06-14T14:36:39.050Z,38.2158,-117.7715,2.3,1.2,ml,14,69.41,58,0.13,nn,nn00748440,2020-06-14T14:39:51.810Z,35 km ESE of Mina. Nevada,earthquake,,1.6,,,automatic,nn,nn
2020-06-14T14:34:50.628Z,39.4417,40.7518,10,4.5,mb,,98,608,0.67,us,us6000abp5,2020-06-14T15:36:43.040Z,18 km E of Yedisu. Turkey,earthquake,3.2,1.9,113,23,reviewed,us,us
2020-06-14T14:34:45.230Z,19.2123337,-155.3698273,32.76,1.9,md,37,159,0.0362,0.11,hv,hv71557637,2020-06-14T14:38:14.370Z,11 km E of P?hala. Hawaii,earthquake,0.65,0.84,0.15,4,automatic,hv,hv
2020-06-14T14:31:53.150Z,33.5718333,-115.9045,7.98,1.83,ml,52,37,0.03817,0.22,ci,ci39479224,2020-06-14T16:49:42.660Z,6km NNE of North Shore. CA,earthquake,0.27,0.76,125,26,reviewed,ci,ci
2020-06-14T14:26:59.080Z,38.1543,-118.0127,1.5,1.4,ml,15,109.83,38,0.08,nn,nn00748437,2020-06-14T14:38:13.058Z,27 km SSE of Mina. Nevada,earthquake,,8.9,,,automatic,nn,nn
2020-06-14T14:24:29.496Z,39.4214,40.6969,10,5.9,mww,,24,615,0.63,us,us6000abnv,2020-06-16T01:36:15.040Z,14 km E of Yedisu. Turkey,earthquake,4,1.8,59,28,reviewed,us,us
2020-06-14T14:24:08.380Z,-19692,-177.3599,563.12,4.6,mb,,80,4759,0.6,us,us6000abpc,2020-06-14T17:17:28.040Z,276 km NW of Haveluloto. Tonga,earthquake,10.7,7.6,34,257,reviewed,us,us
2020-06-14T14:22:53.120Z,38.1657,-117.8942,5.1,2.4,ml,32,48.27,19,0.1997,nn,nn00748433,2020-06-15T02:17:07.333Z,31 km SE of Mina. Nevada,earthquake,,0.6,0.49,11,reviewed,nn,nn
2020-06-14T14:18:53.460Z,35.79833333,-96.65116667,7.14,2,ml,99,53,0.1259752794,0.2,ok,ok2020lqoi,2020-06-15T16:17:59.163Z,5 km N of Stroud. Oklahoma,earthquake,,0.4,0.16,26,reviewed,ok,ok
2020-06-14T14:14:03.500Z,17845,-66.7943,7,2.55,md,18,219,0.1553,0.17,pr,pr2020166013,2020-06-14T14:38:05.948Z,16 km S of Indios. Puerto Rico,earthquake,0.56,0.32,0.28,10,reviewed,pr,pr
2020-06-14T14:13:20.030Z,38.793335,-122.7303314,1.83,0.59,md,14,76,0.02408,0.03,nc,nc73408936,2020-06-14T15:57:07.578Z,3km NE of The Geysers. CA,earthquake,0.28,0.83,0.1,4,automatic,nc,nc
2020-06-14T14:06:06.830Z,38.1873,-117.9452,6.4,1,ml,15,109.55,31,0.06,nn,nn00748428,2020-06-14T14:18:32.971Z,26 km SSE of Mina. Nevada,earthquake,,0.5,,,automatic,nn,nn
2020-06-14T14:04:00.362Z,65394,-153.43,0,1,ml,,,,0.38,ak,ak0207mrkjc4,2020-06-14T14:07:54.345Z,67 km WNW of Tanana. Alaska,earthquake,,0.5,,,automatic,ak,ak
2020-06-14T14:02:34.100Z,44.7231667,-110.8653333,3.55,0.75,md,6,84,0.06601,0.04,uu,uu60396507,2020-06-15T21:07:52.410Z,20 km ENE of West Yellowstone. Montana,earthquake,0.42,2.49,364,4,reviewed,uu,uu
2020-06-14T14:01:06.960Z,35.9633333,-117.3331667,2.67,1.93,ml,35,66,0.08279,0.14,ci,ci39479208,2020-06-18T17:40:29.250Z,22km N of Trona. CA,earthquake,0.17,0.36,93,17,reviewed,ci,ci
2020-06-14T13:58:19.530Z,35.6278333,-117.4133333,9.81,1.83,ml,24,98,0.1101,0.17,ci,ci39479192,2020-06-14T16:49:49.420Z,16km SSW of Trona. CA,earthquake,0.38,0.9,154,27,reviewed,ci,ci
2020-06-14T13:57:26.220Z,38176,-117.7855,7.5,1.1,ml,14,86.17,54,0.08,nn,nn00748421,2020-06-14T14:01:11.708Z,36 km SE of Mina. Nevada,earthquake,,10.3,,,automatic,nn,nn
2020-06-14T13:56:43.280Z,40.7455,-112.0491667,8.39,0.63,ml,14,94,0.0211,0.12,uu,uu60396502,2020-06-15T21:06:48.270Z,5 km NE of Magna. Utah,earthquake,0.36,0.94,194,2,reviewed,uu,uu
2020-06-14T13:56:20.410Z,35926,-117.7201667,11.53,0.2,ml,13,61,0.0607,0.11,ci,ci37278524,2020-06-18T17:28:29.182Z,17km E of Little Lake. CA,earthquake,0.21,0.52,161,5,reviewed,ci,ci
2020-06-14T13:56:10.130Z,35922,-117.7238333,8.63,0.38,ml,16,54,0.06497,0.09,ci,ci39479184,2020-06-18T17:02:58.459Z,16km E of Little Lake. CA,earthquake,0.15,0.36,159,7,reviewed,ci,ci
2020-06-14T13:55:17.670Z,52.0523333,-175.9831667,4.94,-0.45,ml,5,201,0.04752,0.26,av,av70902344,2020-06-18T16:43:27.820Z,48 km ENE of Adak. Alaska,earthquake,1.11,1.83,226,5,reviewed,av,av
2020-06-14T13:53:56.180Z,35.9191667,-117.7265,8.51,1.08,ml,25,48,0.06811,0.11,ci,ci39479176,2020-06-18T16:51:12.890Z,16km E of Little Lake. CA,earthquake,0.14,0.33,175,8,reviewed,ci,ci
2020-06-14T13:46:38.240Z,38.1353,-118.0272,0.4,1,ml,13,125.66,38,0.08,nn,nn00748419,2020-06-14T13:58:53.299Z,29 km SSE of Mina. Nevada,earthquake,,10.2,,,automatic,nn,nn
2020-06-14T13:33:38.770Z,36.0186667,-117.8411667,2.74,1.14,ml,16,70,0.04138,0.12,ci,ci39479168,2020-06-14T16:49:10.456Z,10km ESE of Coso Junction. CA,earthquake,0.24,0.56,199,15,reviewed,ci,ci
2020-06-14T13:27:55.189Z,53.2045,-164412,10,3.9,mb,,175,1186,0.54,us,us6000abnk,2020-06-14T17:25:54.040Z,137 km SE of Akutan. Alaska,earthquake,4.8,1.9,72,51,reviewed,us,us
2020-06-14T13:26:55.454Z,61.8975,-144.0918,7.9,0.9,ml,,,,0.7,ak,ak0207mr3xnw,2020-06-18T16:29:50.890Z,46 km NNE of Chitina. Alaska,earthquake,,0.4,,,automatic,ak,ak
2020-06-14T13:25:23.079Z,2739,128.2904,117.39,5,mww,,88,2161,0.88,us,us6000abnj,2020-06-14T14:09:29.040Z,116 km NNE of Tobelo. Indonesia,earthquake,3.3,5.4,93,11,reviewed,us,us
2020-06-14T13:21:47.670Z,38167,-117.8997,7.1,0.6,ml,11,109.29,47,0.07,nn,nn00748416,2020-06-14T13:45:31.244Z,30 km SE of Mina. Nevada,earthquake,,1.9,,,automatic,nn,nn
2020-06-14T13:14:39.030Z,38.2322,-117.7782,0.3,0.8,ml,10,157.37,69,0.07,nn,nn00748414,2020-06-14T13:23:10.677Z,33 km ESE of Mina. Nevada,earthquake,,7.3,,,automatic,nn,nn
2020-06-14T13:12:11.334Z,56.7806,-154.9464,0,2.6,ml,,,,1.12,ak,ak0207mr0ubj,2020-06-14T13:22:49.040Z,50 km WSW of Akhiok. Alaska,earthquake,,0.4,,,automatic,ak,ak
2020-06-14T13:05:29.670Z,52.0576667,-176.0281667,8.7,0.07,ml,6,168,0.02428,0.17,av,av70902334,2020-06-18T16:39:55.570Z,46 km ENE of Adak. Alaska,earthquake,0.85,0.87,216,6,reviewed,av,av
2020-06-14T13:01:47.018Z,64.4356,-149.6291,14,1.5,ml,,,,1.19,ak,ak0207mqyk6o,2020-06-14T13:08:27.944Z,23 km WNW of Anderson. Alaska,earthquake,,0.2,,,automatic,ak,ak
